# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-26 20:04:06
# test: noise 1000
# period_ms=10 samples=100 capacity=320 result=OK build="Sep 26 2026 15:32:51"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=403 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=900 curve=300 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_slip=2.00 curve_len=140.0 curve_vmax=479
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130
# lane_mm=168 center_l=89.0 center_r=76.0
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=100
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,0,0,1170,1109,260,44,0,0
10,0,0,0,0,1172,1110,258,44,0,0
20,0,0,0,0,1171,1110,260,44,0,0
30,0,0,0,0,1171,1110,260,44,0,0
40,0,0,0,0,1172,1109,260,43,0,0
50,0,0,0,0,1171,1110,235,68,0,0
60,0,0,0,0,1172,1110,236,67,0,0
70,0,0,0,0,1173,1110,261,31,0,0
80,0,0,0,0,1171,1112,213,55,0,0
90,0,0,0,0,1175,1109,212,55,0,0
100,0,0,0,0,1173,1111,307,43,0,0
110,0,0,0,0,1170,1109,291,45,0,0
120,0,0,0,0,1174,1109,260,56,0,0
130,0,0,0,0,1169,1108,260,55,0,0
140,0,0,0,0,1171,1109,259,54,0,0
150,0,0,0,0,1170,1106,259,35,0,0
160,0,0,0,0,1171,1108,260,54,0,0
170,0,0,0,0,1171,1109,259,54,0,0
180,0,0,0,0,1171,1107,261,43,0,0
190,0,0,0,0,1172,1113,259,44,0,0
200,0,0,0,0,1171,1108,259,54,0,0
210,0,0,0,0,1173,1111,260,67,0,0
220,0,0,0,0,1168,1110,258,68,0,0
230,0,0,0,0,1172,1110,259,29,0,0
240,0,0,0,0,1175,1113,237,55,0,0
250,0,0,0,0,1170,1109,234,55,0,0
260,0,0,0,0,1170,1108,284,43,0,0
270,0,0,0,0,1173,1112,282,43,0,0
