# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 21:08:46
# test: noise 400
# period_ms=10 samples=40 capacity=320 result=OK build="Sep 24 2026 20:53:44"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=400 fast=500 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168 center_l=89.0 center_r=7@D INFO front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=40
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,0,0,913,968,953,657,0,0
10,0,0,0,0,912,968,931,659,0,0
20,0,0,0,0,917,969,932,660,0,0
30,0,0,0,0,911,966,930,657,0,0
40,0,0,0,0,912,969,931,660,0,0
50,0,0,0,0,913,968,929,660,0,0
60,0,0,0,0,911,967,929,657,0,0
70,0,0,0,0,912,967,930,659,0,0
80,0,0,0,0,909,968,929,656,0,0
90,0,0,0,0,910,942,928,632,0,0
100,0,0,0,0,909,969,929,659,0,0
110,0,0,0,0,912,967,931,657,0,0
120,0,0,0,0,912,969,928,660,0,0
130,0,0,0,0,911,967,950,659,0,0
140,0,0,0,0,914,969,952,658,0,0
150,0,0,0,0,909,967,945,659,0,0
160,0,0,0,0,912,967,950,658,0,0
170,0,0,0,0,912,967,953,659,0,0
180,0,0,0,0,908,967,950,659,0,0
190,0,0,0,0,914,966,953,658,0,0
200,0,0,0,0,912,944,951,635,0,0
210,0,0,0,0,913,960,954,634,0,0
220,0,0,0,0,910,965,951,659,0,0
230,0,0,0,0,912,968,955,659,0,0
240,0,0,0,0,914,967,954,658,0,0
250,0,0,0,0,912,968,954,658,0,0
260,0,0,0,0,912,967,953,660,0,0
270,0,0,0,0,912,970,953,659,0,0
280,0,0,0,0,913,968,952,659,0,0
290,0,0,0,0,941,970,952,661,0,0
300,0,0,0,0,912,967,953,657,0,0
310,0,0,0,0,911,945,951,660,0,0
320,0,0,0,0,939,943,952,658,0,0
330,0,0,0,0,939,968,951,658,0,0
340,0,0,0,0,912,965,951,659,0,0
350,0,0,0,0,911,967,951,659,0,0
360,0,0,0,0,912,969,949,659,0,0
370,0,0,0,0,914,968,952,659,0,0
380,0,0,0,0,912,968,954,660,0,0
390,0,0,0,0,909,970,951,660,0,0
